,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-class
16768,27,2,420351,11,9,4,13,3,4,0,0,0,40,0,0
16769,23,5,215443,15,10,4,0,1,4,0,0,0,15,0,0
16770,26,2,116044,1,7,5,2,2,4,0,2907,0,50,0,0
16771,33,2,215306,8,11,4,7,1,4,0,0,0,40,1,0
16772,39,2,108069,15,10,4,2,4,4,1,0,0,40,0,0
16773,44,2,260046,11,9,0,13,1,4,0,0,0,40,0,0
16774,38,2,31053,11,9,0,3,4,4,1,0,0,40,0,0
16775,18,2,362302,2,8,4,7,3,4,0,0,0,15,0,0
16776,54,2,87205,11,9,6,7,1,4,1,0,0,15,0,0
16777,45,2,191703,11,9,4,0,3,2,1,0,0,40,0,0
16778,43,2,242968,12,14,2,3,0,1,0,0,0,40,3,1
16779,23,1,185575,9,13,4,9,3,4,1,0,0,40,0,0
16780,37,2,177858,15,10,4,3,1,4,0,2174,0,40,0,0
16781,33,4,73585,1,7,2,2,0,4,0,0,0,50,0,0
16782,45,2,301802,9,13,2,13,0,4,0,0,0,50,0,1
16783,32,3,108467,9,13,4,3,1,4,0,0,0,55,0,0
16784,47,2,431245,5,4,2,2,0,4,0,0,0,40,0,0
16785,44,2,157217,7,12,2,9,0,4,0,0,0,40,0,1
16786,22,2,204935,11,9,4,6,3,4,0,0,0,40,0,0
16787,17,2,277112,1,7,4,11,3,4,0,0,0,30,0,0
16788,64,3,59145,10,16,2,3,0,4,0,0,1902,60,0,1
16789,30,1,159773,9,13,2,10,0,4,0,0,0,45,0,1
16790,51,2,118793,9,13,2,9,0,4,0,0,0,70,0,1
16791,26,5,152457,11,9,4,10,1,4,0,0,0,40,0,0
16792,31,2,187901,15,10,4,11,1,4,1,0,1504,40,0,0
16793,50,2,266529,1,7,2,2,0,4,0,0,0,40,0,0
16795,63,2,113756,11,9,4,3,3,4,1,0,0,40,0,0
16796,48,2,83444,8,11,2,3,0,4,0,0,0,43,0,1
16797,37,3,30529,9,13,2,11,0,4,0,0,2415,50,0,1
16799,29,2,198825,11,9,4,3,1,4,1,0,0,38,0,0
16800,69,2,71489,12,14,2,9,0,4,0,0,0,25,0,0
16801,56,2,111218,11,9,2,13,0,4,0,0,0,60,0,0
16803,39,1,203482,12,14,2,9,0,4,0,7298,0,40,0,1
16804,42,4,352196,11,9,5,7,1,4,1,0,0,22,0,0
16805,41,0,355918,11,9,2,12,0,4,0,0,0,40,0,1
16806,45,2,168262,11,9,2,6,0,4,0,0,1887,40,0,1
16807,23,2,182615,15,10,4,0,3,4,0,0,0,40,0,0
16808,29,2,211482,9,13,4,9,1,4,0,0,0,50,0,1
16809,34,2,386370,15,10,2,2,0,4,0,0,0,50,0,0
16811,46,1,180010,9,13,2,9,5,4,1,0,0,40,0,1
16812,46,6,142210,11,9,2,6,5,4,1,0,0,25,0,0
16813,33,2,415706,4,3,5,7,4,4,1,0,0,40,4,0
16814,46,2,237731,8,11,2,0,0,4,0,0,0,40,0,0
16815,26,2,343506,11,9,4,7,3,2,1,0,0,40,0,0
16816,49,1,116163,9,13,0,9,4,4,1,0,0,50,23,0
16818,55,5,153451,11,9,2,12,5,4,1,0,1887,40,0,1
16819,35,2,301862,11,9,2,6,0,4,0,0,0,40,0,0
16820,27,2,33429,15,10,0,0,4,4,1,0,0,40,0,0
16821,31,2,169583,11,9,4,3,3,4,1,0,0,40,0,0
16822,47,2,146497,15,10,5,0,4,4,1,0,0,16,9,0
16823,48,4,383384,11,9,2,2,0,4,0,0,0,40,0,1
16824,27,2,240809,15,10,4,0,1,4,1,0,0,56,0,0
16825,38,2,203763,11,9,0,0,1,4,1,0,0,40,0,0
16826,27,2,218785,11,9,2,3,5,4,1,0,0,40,0,0
16828,17,2,244602,2,8,4,7,3,4,0,0,0,15,0,0
16829,44,5,175696,9,13,2,3,0,4,0,0,0,40,0,1
16830,26,2,101027,11,9,2,11,0,4,0,0,0,48,0,0
16831,37,2,99270,11,9,4,13,2,4,1,0,0,40,0,0
16832,49,2,224393,9,13,2,3,0,4,0,0,0,55,0,1
16833,42,2,192381,11,9,2,2,0,4,0,0,0,40,0,1
16834,26,2,131686,9,13,4,9,1,4,1,0,0,40,0,0
16836,44,2,277533,15,10,2,2,0,4,0,0,0,40,0,0
16837,47,2,72880,12,14,4,9,1,4,1,0,0,40,0,0
16839,49,2,209057,15,10,0,12,1,4,0,0,0,40,0,0
16840,17,2,108909,11,9,4,11,3,4,1,0,0,20,0,0
16841,42,2,74949,15,10,0,9,1,4,0,0,0,40,0,0
16842,30,2,235639,0,6,2,2,0,4,0,0,0,40,0,0
16843,36,5,137421,8,11,2,12,0,1,0,0,0,37,37,0
16844,53,2,122412,9,13,4,9,1,4,1,0,0,40,0,0
16845,23,2,434894,11,9,2,5,0,2,0,0,0,40,0,0
16846,35,2,379959,11,9,0,7,1,4,1,0,0,40,0,0
16847,32,2,95885,1,7,4,2,1,0,0,13550,0,60,0,1
16848,39,2,225330,9,13,6,9,4,4,1,0,0,50,12,1
16849,40,2,32627,12,14,2,9,0,4,0,0,0,60,0,0
16850,28,2,65171,15,10,2,0,0,4,0,0,0,40,0,0
16851,32,2,193380,11,9,4,13,3,4,0,0,0,40,0,0
16852,42,2,184823,15,10,4,0,3,4,1,0,0,40,0,0
16853,35,2,81259,9,13,4,0,1,4,1,0,0,43,0,0
16854,35,2,301369,2,8,4,6,4,2,1,0,0,40,0,0
16855,21,2,190968,11,9,4,6,3,4,0,0,0,40,0,0
16856,71,2,196610,5,4,6,3,1,4,0,6097,0,40,0,1
16857,31,2,330715,11,9,5,7,1,4,0,0,0,40,0,0
16858,25,1,77698,15,10,4,0,4,2,1,0,0,40,0,0
16859,35,2,139770,11,9,4,0,3,4,1,6849,0,40,0,0
16860,24,2,109053,11,9,4,7,2,4,0,0,0,25,0,0
16861,69,2,312653,15,10,2,11,0,4,0,0,0,25,0,0
16863,35,2,331831,9,13,2,11,0,4,0,0,0,40,0,0
16864,42,2,54202,9,13,4,11,1,4,0,10520,0,50,0,1
16865,51,2,163948,8,11,2,12,0,4,0,0,0,40,0,1
16866,48,2,36228,11,9,0,13,1,4,0,0,0,44,0,0
16867,49,2,160167,8,11,2,0,0,4,0,0,0,40,0,0
16868,53,2,178356,7,12,2,3,0,4,0,2407,0,99,0,0
16869,43,2,104196,15,10,2,0,0,4,0,0,0,40,0,0
16870,53,2,288353,9,13,2,3,0,4,0,0,0,40,0,1
16871,35,2,187693,11,9,4,6,3,4,0,0,0,40,0,0
16872,36,2,114988,11,9,4,7,1,4,1,0,0,40,0,0
16873,34,1,117392,12,14,4,9,1,4,1,0,0,40,0,0
16874,48,2,121124,15,10,2,7,0,4,0,0,0,40,0,1
16875,53,2,195638,11,9,0,0,1,4,1,0,0,40,0,0
16876,37,2,245053,15,10,0,5,3,4,0,0,1504,40,0,0
16877,49,5,216734,14,15,0,3,1,4,1,0,0,40,0,0
16879,41,2,49156,11,9,2,2,0,4,0,0,0,40,0,0
16880,25,2,126133,15,10,4,7,3,4,1,0,0,40,0,0
16881,24,2,304463,15,10,2,2,0,4,0,0,0,65,0,0
16882,34,2,214288,11,9,4,2,3,4,0,0,0,40,0,0
16883,29,2,274969,11,9,4,2,4,4,1,0,0,42,0,0
16884,23,2,189072,9,13,4,12,1,2,1,0,0,45,0,0
16885,46,2,128047,15,10,5,11,1,4,0,0,0,42,0,0
16886,20,2,210338,15,10,4,7,3,4,1,0,0,15,0,0
16887,63,2,122442,2,8,2,2,0,4,0,0,0,40,0,0
16888,40,4,167081,12,14,2,11,0,4,0,3103,0,50,0,0
16889,33,2,251421,7,12,0,9,1,4,0,0,0,50,0,0
16890,24,0,219519,15,10,4,0,3,2,1,0,0,40,0,0
16891,36,2,33355,15,10,4,7,3,4,0,0,0,45,0,0
16892,25,2,441210,11,9,4,9,3,4,0,0,0,40,0,0
16893,54,1,178356,6,5,2,7,0,4,0,0,0,40,0,0
16894,50,4,231196,9,13,0,11,1,4,0,0,0,50,0,0
16895,58,5,40925,9,13,2,3,0,4,0,0,0,40,0,0
16896,17,2,270587,1,7,4,7,3,4,0,0,0,20,7,0
16897,40,2,219266,11,9,2,3,0,4,0,7688,0,50,0,1
16898,27,2,114967,9,13,4,11,3,4,0,0,0,40,0,0
16899,20,2,344492,11,9,5,11,3,4,1,0,0,26,0,0
16900,22,2,369387,1,7,2,2,0,4,0,0,0,35,0,0
16901,80,4,101771,1,7,2,3,0,4,0,0,0,25,0,0
16902,52,2,137428,11,9,0,13,1,4,0,0,0,45,0,0
16903,40,0,121012,9,13,2,0,0,4,0,7298,0,48,0,1
16904,48,2,139290,0,6,5,6,3,4,1,0,0,48,0,0
16905,62,2,199193,11,9,2,5,0,4,0,0,0,25,0,0
16906,32,2,286689,7,12,2,12,0,4,0,0,0,42,0,1
16908,58,0,208640,9,13,2,3,0,4,0,0,0,40,0,1
16909,37,4,120130,12,14,2,3,0,4,0,0,0,60,0,1
16910,29,3,241431,10,16,2,9,0,4,0,0,0,35,0,1
16911,25,2,120450,11,9,4,7,1,4,0,0,0,40,0,0
16912,26,2,152240,15,10,4,6,3,4,0,0,0,40,0,0
16913,50,2,200960,15,10,2,11,0,4,0,0,0,50,0,0
16914,30,0,314310,9,13,2,9,0,4,0,0,0,40,0,1
16915,30,1,44566,9,13,2,9,0,4,0,0,0,80,0,0
16916,59,2,21792,11,9,6,7,1,4,1,0,0,10,0,0
16917,36,2,182074,11,9,4,5,3,4,0,0,0,40,0,0
16918,37,2,221850,12,14,2,3,0,4,0,0,0,50,16,1
16919,42,2,240628,9,13,2,3,5,4,1,0,0,40,0,1
16920,34,2,318641,9,13,2,3,0,2,0,0,0,45,0,1
16921,27,4,140863,6,5,2,2,0,4,0,0,0,40,0,0
16922,39,2,129150,9,13,2,12,0,4,0,0,0,50,0,1
16923,41,2,143003,8,11,2,7,0,1,0,7298,0,60,3,1
16924,34,4,198664,9,13,2,2,0,1,0,15024,0,70,27,1
16925,41,2,244945,15,10,2,3,0,4,0,0,0,40,0,0
16926,50,2,138514,15,10,0,0,4,2,1,0,0,40,0,0
16927,18,2,92008,11,9,4,5,2,4,1,0,0,28,0,0
16928,23,2,207415,9,13,4,3,3,4,1,0,0,15,0,0
16929,26,2,188626,11,9,2,2,0,4,0,0,0,48,0,0
16930,38,2,257250,15,10,2,13,0,4,0,7298,0,60,0,1
16931,27,2,133696,15,10,2,9,0,4,0,0,0,88,0,0
16932,21,2,195919,0,6,4,5,1,3,0,0,0,40,21,0
16933,41,2,119266,11,9,2,7,0,4,0,0,0,40,0,0
16934,42,4,140474,7,12,0,2,3,0,0,0,0,35,0,0
16935,25,2,69739,0,6,4,6,3,4,0,0,0,40,0,0
16936,43,2,293176,9,13,2,11,0,4,0,0,0,40,0,1
16937,23,2,217961,15,10,4,5,3,4,0,0,0,15,0,0
16938,40,1,163725,9,13,2,9,0,4,0,7688,0,40,0,1
16939,23,2,419394,15,10,4,11,3,2,0,0,0,9,0,0
16940,18,2,220836,1,7,4,7,1,4,1,0,0,20,0,0
16941,37,2,334291,9,13,4,3,1,4,0,0,0,50,0,0
16942,58,2,298601,6,5,2,6,0,2,0,3781,0,40,0,0
16943,36,2,200360,15,10,4,2,1,4,0,0,0,40,0,0
16944,36,2,203482,7,12,2,9,0,4,0,0,0,40,0,1
16945,25,2,99126,8,11,2,9,5,4,1,7688,0,40,0,1
16946,62,2,109190,9,13,2,3,0,4,0,15024,0,40,0,1
16947,34,2,34848,15,10,2,13,0,4,0,4064,0,40,0,0
16948,27,2,29732,9,13,4,9,1,4,1,4865,0,36,0,0
16949,23,2,87867,11,9,4,11,3,4,0,0,0,35,0,0
16950,55,2,123515,11,9,0,0,1,4,1,0,0,40,0,0
16951,42,2,175935,11,9,2,6,0,4,0,0,0,40,0,0
16952,22,2,229456,11,9,4,0,3,2,1,0,0,38,0,0
16953,44,2,184105,7,12,2,11,0,4,0,4386,0,40,0,1
16954,42,1,99554,15,10,2,13,0,4,0,0,0,40,0,0
16955,21,2,190227,11,9,4,0,4,4,0,0,0,40,0,0
16956,25,2,29020,7,12,0,0,1,2,1,0,0,45,0,0
16957,31,2,306459,3,2,5,5,4,4,0,0,0,35,6,0
16958,42,2,193995,15,10,0,2,1,4,0,0,0,38,0,0
16959,26,2,105059,6,5,2,2,0,4,0,0,0,20,0,0
16960,62,2,71751,15,10,2,3,0,4,0,0,1977,98,0,1
16961,28,2,176683,9,13,2,3,0,4,0,5178,0,50,0,1
16962,34,2,342709,12,14,2,3,0,4,0,0,0,40,0,0
16963,51,2,53838,9,13,2,5,0,4,0,0,0,40,0,0
16964,45,1,209482,12,14,2,9,5,4,1,0,0,45,0,1
16965,44,2,214242,15,10,2,13,0,4,0,0,0,50,0,1
16967,35,2,100375,15,10,3,4,3,4,0,0,0,40,0,0
16968,46,2,149949,5,4,2,13,0,4,0,0,0,40,0,0
16969,46,2,189762,7,12,4,12,1,4,0,0,0,56,0,0
16970,46,2,79874,9,13,2,3,0,4,0,0,0,53,0,1
16971,66,4,104576,9,13,2,3,0,4,0,0,0,8,0,1
16972,34,5,355700,11,9,5,0,4,4,1,0,0,20,0,0
16973,26,2,213625,7,12,2,11,0,4,0,0,0,40,0,0
16974,29,2,204984,11,9,2,2,0,4,0,0,0,40,0,1
16976,23,2,217169,9,13,4,0,3,4,1,0,0,40,0,0
16977,46,2,184883,6,5,2,6,5,4,1,0,0,40,0,0
16979,54,2,57758,12,14,2,11,0,4,0,0,0,68,0,1
16980,54,4,30908,5,4,2,4,0,4,0,0,0,60,0,0
16981,71,2,217971,6,5,6,11,4,4,1,0,0,13,0,0
16982,51,2,160703,2,8,2,2,0,4,0,0,0,45,0,0
16983,32,2,142675,11,9,4,2,1,4,0,0,0,40,0,0
16985,57,2,171242,1,7,3,2,1,4,0,0,0,40,8,0
16986,34,2,376979,6,5,4,2,1,4,0,0,0,40,0,0
16987,40,2,175935,9,13,0,11,1,4,0,14084,0,40,0,1
16988,21,2,277530,11,9,4,3,3,4,1,0,0,40,0,0
16989,50,2,104501,12,14,2,9,0,4,0,0,0,40,0,1
16990,32,2,94041,8,11,4,2,1,4,0,0,0,44,38,0
16991,37,1,593246,9,13,2,9,5,4,1,0,0,50,0,1
16992,19,2,121074,5,4,2,2,0,4,0,0,0,99,0,0
16993,64,2,192596,11,9,6,0,1,4,1,0,0,30,0,0
16994,17,2,142457,1,7,4,7,3,2,0,0,0,20,0,0
16995,37,2,136028,8,11,2,7,0,4,0,0,0,40,0,0
16996,32,2,216145,15,10,4,2,1,4,0,4650,0,45,0,0
16997,20,2,157894,15,10,4,7,3,2,0,0,0,20,0,0
16998,39,4,164593,10,16,4,9,1,4,0,4787,0,40,0,1
16999,18,2,252993,2,8,4,5,3,4,0,0,0,40,13,0
17000,42,2,145711,12,14,2,9,0,4,0,0,1902,50,0,1
17001,43,2,358199,15,10,2,11,0,4,0,3103,0,40,0,1
17002,42,2,219591,9,13,2,0,0,4,0,0,0,55,0,1
17003,53,1,205005,9,13,2,9,5,4,1,0,0,60,0,1
17004,52,2,221936,11,9,2,11,0,4,0,0,0,40,0,0
17005,51,2,120914,0,6,4,4,3,4,0,0,0,40,0,0
17006,77,3,155761,15,10,2,11,0,4,0,0,0,8,0,0
17007,25,2,195914,15,10,4,11,3,2,1,3418,0,30,0,0
17008,38,1,236687,15,10,4,9,3,4,0,0,0,40,0,0
17009,20,2,318036,11,9,4,7,1,4,0,0,0,40,0,0
17010,23,2,53306,11,9,4,2,1,4,0,0,0,30,0,0
17011,27,2,174645,11,9,4,0,3,4,1,0,0,40,0,0
17012,19,2,321817,1,7,4,7,3,4,1,0,0,40,0,0
17013,41,2,206948,9,13,2,11,0,4,0,0,0,40,0,1
17014,47,0,402975,15,10,2,3,0,2,0,0,0,40,0,0
17016,42,2,367049,12,14,4,3,1,4,1,4650,0,40,0,0
17017,36,2,143486,9,13,2,11,0,4,0,0,0,40,0,1
17018,42,3,27187,12,14,2,4,0,4,0,0,0,60,0,1
17019,24,2,187717,9,13,4,0,3,4,1,0,0,40,0,0
17020,22,2,378104,11,9,4,5,3,4,0,0,0,40,0,0
17022,42,2,252518,14,15,2,3,0,4,0,15024,0,40,0,1
17023,24,2,326334,9,13,4,9,3,4,0,0,0,20,0,0
17024,41,2,279914,15,10,2,0,0,4,0,0,0,45,0,1
17025,29,2,320451,11,9,4,10,1,1,0,0,0,40,11,0
17026,36,2,207853,11,9,0,2,3,4,0,0,0,40,0,0
17027,78,3,237294,11,9,6,11,1,4,0,0,0,45,0,1
17028,43,2,112181,8,11,2,12,5,4,1,0,1902,32,0,1
17029,34,5,259705,15,10,5,3,3,4,1,0,0,40,0,0
17031,24,2,449432,2,8,2,2,0,4,0,0,0,40,0,0
17032,36,0,89083,8,11,2,12,0,4,0,0,0,40,0,0
17033,49,2,59612,15,10,2,11,0,4,0,0,0,44,0,0
17034,21,2,129980,6,5,4,13,3,4,0,0,0,40,0,0
17035,51,2,108233,7,12,5,7,1,2,1,0,0,40,0,0
17036,30,2,342709,11,9,2,12,0,4,0,0,0,40,0,0
17037,37,2,126675,11,9,4,2,1,4,0,0,0,40,0,0
17038,30,2,141118,8,11,4,0,1,4,1,0,0,40,0,0
17040,46,2,173243,11,9,2,2,0,4,0,0,0,40,0,0
17041,24,1,161092,11,9,4,7,3,4,0,0,0,40,0,0
17042,32,2,209691,9,13,2,11,0,4,0,0,0,42,0,1
17043,36,2,89508,15,10,0,9,1,4,0,0,0,50,0,0
17044,30,2,399522,1,7,3,5,4,4,1,0,0,40,0,0
17045,60,5,136939,15,10,2,13,0,4,0,0,0,40,0,0
17046,56,1,264436,15,10,0,3,1,4,1,0,0,40,0,0
17047,57,2,199572,1,7,2,6,0,4,0,0,0,40,0,0
17048,61,0,28291,9,13,2,3,5,4,1,0,0,40,0,0
17049,50,2,215990,11,9,2,2,0,4,0,0,0,40,0,1
17050,56,4,179594,11,9,2,3,0,4,0,0,0,48,0,0
17051,61,3,139391,15,10,2,11,0,4,0,0,1902,35,0,1
17052,45,2,187370,12,14,0,3,4,4,0,7430,0,70,0,1
17053,31,2,473133,12,14,2,9,0,4,0,5178,0,40,0,1
17054,60,4,205246,11,9,4,3,1,2,0,0,2559,50,0,1
17055,26,2,182308,15,10,2,9,0,4,0,0,0,40,0,0
17056,56,4,51662,1,7,2,7,5,4,1,0,0,40,0,0
17057,45,2,289468,1,7,6,7,4,4,1,0,0,40,0,0
17058,28,2,201954,7,12,4,3,1,4,0,0,0,65,0,1
17059,45,4,26781,15,10,2,3,0,0,0,0,0,40,0,0
17060,58,2,100960,6,5,2,5,0,4,0,0,0,40,0,0
17061,38,2,203761,8,11,4,12,1,4,1,2354,0,40,0,0
17062,23,2,213811,9,13,4,3,3,4,1,0,0,40,0,0
17063,49,2,124672,11,9,2,2,0,4,0,0,0,40,0,1
17064,19,2,219300,15,10,4,11,3,4,1,0,0,25,0,0
17065,22,2,270436,11,9,4,7,3,4,0,0,0,40,0,0
17066,23,2,212619,11,9,2,6,0,4,0,0,0,50,0,0
17067,23,2,193586,11,9,2,0,5,4,1,3908,0,40,0,0
17068,40,2,84136,11,9,2,2,0,4,0,0,0,25,0,0
17069,55,0,264834,9,13,4,9,1,4,1,0,0,40,0,0
17070,34,5,98995,8,11,4,9,1,4,1,0,0,40,0,0
17071,21,2,278254,11,9,2,6,0,2,0,0,0,40,0,0
17072,28,2,167987,11,9,4,7,3,4,1,0,0,40,0,0
17073,43,0,72887,9,13,3,12,1,1,0,0,0,40,0,0
17074,17,2,176467,6,5,4,13,1,4,0,0,0,20,0,0
17075,51,4,85902,0,6,6,13,2,4,1,0,0,40,0,0
17076,37,2,223433,11,9,2,11,0,4,0,0,0,40,0,1
17077,54,3,108435,9,13,2,11,0,4,0,0,0,50,0,1
17078,24,2,172496,9,13,4,11,1,4,0,0,0,30,0,0
17079,35,2,241998,11,9,2,2,0,4,0,0,0,40,0,1
17080,48,2,245948,11,9,4,6,1,2,1,2174,0,40,0,0
17081,23,2,187513,8,11,4,6,3,4,0,0,0,40,0,0
17082,24,2,440138,11,9,4,8,1,4,1,0,0,45,7,0
17083,24,2,218215,8,11,4,0,3,4,1,0,0,20,0,0
17084,50,2,158948,5,4,2,2,0,4,0,3411,0,40,0,0
17085,34,2,94413,11,9,2,13,0,4,0,0,0,40,0,1
17086,45,2,183598,11,9,0,0,1,4,1,0,0,40,0,0
17087,36,2,192664,1,7,4,2,3,4,0,0,0,40,0,0
17088,33,2,392812,9,13,2,3,0,4,0,0,0,45,0,1
17089,21,2,155818,11,9,4,7,3,4,1,0,0,20,0,0
17090,32,2,195000,11,9,2,2,0,4,0,0,0,40,0,0
17091,22,2,308205,4,3,4,4,2,4,0,0,0,40,4,0
17092,53,2,104879,11,9,2,12,0,4,0,0,0,40,0,1
17093,36,2,152307,11,9,2,6,0,4,0,0,0,40,0,0
17094,22,2,145964,9,13,4,11,3,4,0,0,0,40,0,0
17095,47,2,97419,11,9,2,10,5,2,1,0,0,40,0,0
17097,30,2,263150,11,9,0,6,4,4,1,0,0,20,0,0
17099,23,2,151888,15,10,4,11,3,4,0,0,0,40,0,0
17100,40,2,254167,0,6,5,13,3,4,0,0,0,35,0,0
17101,45,1,331482,7,12,0,12,3,4,0,0,0,40,0,0
17102,61,1,177189,9,13,2,9,0,4,0,0,0,42,0,0
17103,35,2,186886,11,9,0,3,4,4,1,0,0,55,0,0
17104,20,2,33221,15,10,4,7,3,4,1,0,0,25,0,0
17105,27,2,188171,0,6,4,0,3,4,0,0,0,60,0,0
17106,23,2,209770,11,9,4,0,3,4,1,0,0,40,0,0
17108,65,1,180869,15,10,6,0,1,4,1,0,0,35,0,0
17109,25,2,190350,11,9,4,0,4,2,1,0,0,40,0,0
17110,49,2,137192,9,13,2,11,0,1,0,0,1977,50,27,1
17111,45,2,204057,9,13,0,0,4,4,1,0,0,40,9,0
17112,46,2,198774,12,14,0,3,4,4,1,0,323,45,0,0
17113,67,2,134906,11,9,6,11,1,4,1,0,0,32,0,0
17114,40,2,174515,11,9,6,6,4,4,1,0,0,40,0,0
17115,51,2,259363,15,10,2,3,0,4,0,0,0,60,0,1
17116,44,4,201742,9,13,2,3,0,4,0,0,2415,50,0,1
17117,35,2,209609,11,9,2,13,0,4,0,0,0,60,0,0
17118,28,2,185127,15,10,4,11,1,4,0,0,0,40,0,0
17119,44,2,462838,11,9,0,5,1,4,1,0,0,48,0,0
17120,37,2,176967,15,10,2,2,0,4,0,0,0,50,0,1
17121,54,2,284129,15,10,2,13,0,4,0,0,0,45,0,1
17122,33,0,37546,14,15,2,9,5,4,1,0,0,40,0,1
17123,46,2,116666,11,9,0,3,1,4,1,0,0,40,0,0
17124,45,2,120724,12,14,2,3,0,4,0,4386,0,40,0,0
17125,27,2,314240,7,12,4,3,1,4,0,3325,0,40,0,0
17126,49,2,423222,12,14,2,11,0,4,0,0,0,50,0,1
17127,51,2,201127,11,9,0,11,1,4,0,0,0,45,0,0
17128,27,2,202239,11,9,2,5,0,4,0,0,0,40,0,0
17129,36,2,209629,11,9,2,6,0,4,0,0,0,40,0,0
17130,59,2,165922,9,13,2,9,0,4,0,15024,0,40,0,1
17131,24,2,133520,15,10,4,11,3,4,1,0,0,15,0,0
17133,31,2,176410,11,9,4,7,3,4,1,0,0,38,0,0
17134,35,0,103214,10,16,4,9,1,0,1,0,0,60,0,1
17135,34,2,122612,9,13,2,7,5,1,1,7688,0,50,11,1
17136,50,2,226735,15,10,2,10,0,2,0,0,0,70,0,1
17137,43,3,151089,11,9,2,11,0,4,0,0,0,50,0,0
17138,21,2,244312,6,5,4,2,3,4,0,0,0,30,22,0
17139,33,2,209317,6,5,4,7,1,4,0,0,0,45,22,0
17140,48,2,99096,15,10,0,0,1,4,1,0,1590,38,0,0
17141,22,2,374116,11,9,4,8,3,4,1,0,0,36,0,0
17142,29,2,205249,12,14,2,3,0,1,0,0,0,40,28,0
17143,42,4,326083,8,11,2,9,0,4,0,0,0,40,0,0
17144,28,4,183523,11,9,2,2,0,4,0,0,0,50,39,0
17145,36,2,350783,11,9,4,9,1,4,1,0,0,38,0,0
17146,66,1,140849,11,9,6,7,1,4,1,0,0,25,0,0
17147,44,2,175943,9,13,2,9,5,4,1,0,0,20,0,0
17148,45,1,125933,15,10,0,0,4,2,1,0,0,40,0,0
17149,49,2,225124,11,9,0,7,3,2,1,0,0,40,0,0
17150,36,2,272090,9,13,0,9,4,4,1,0,0,45,22,0
17151,48,2,40666,1,7,2,5,0,4,0,0,0,60,0,0
17152,19,2,35245,11,9,4,13,3,4,0,0,0,40,0,0
17153,36,2,167482,9,13,2,0,0,4,0,0,0,40,0,1
17154,41,2,204662,12,14,2,3,0,4,0,0,0,45,0,1
17155,32,2,291147,15,10,2,11,0,4,0,0,0,50,0,0
17156,49,2,179869,11,9,2,2,0,4,0,0,0,40,0,1
17157,51,4,205100,11,9,2,3,5,4,1,0,0,40,0,0
17158,20,2,352139,15,10,0,7,3,4,1,0,0,29,0,0
17159,39,2,111268,9,13,4,0,3,4,1,0,0,40,0,0
17160,38,2,247111,11,9,2,12,0,4,0,0,0,40,0,1
17161,19,2,271446,15,10,4,7,3,4,1,0,0,25,0,0
17162,29,1,132412,9,13,4,5,3,4,0,0,0,40,0,0
17163,52,3,74712,11,9,2,11,0,1,0,0,0,40,0,1
17164,22,2,94662,8,11,4,2,1,4,0,0,0,44,0,0
17165,44,3,33126,15,10,2,3,0,4,0,0,0,80,0,0
17166,43,2,133584,11,9,0,2,1,4,0,0,0,40,0,0
17167,41,1,103759,15,10,2,13,0,4,0,3942,0,40,0,0
17169,40,2,374367,8,11,5,11,1,2,0,0,0,44,0,0
17170,40,2,179666,9,13,4,3,1,4,0,0,0,30,8,0
17171,18,2,99219,1,7,4,11,3,4,1,0,0,15,0,0
17172,57,3,180211,14,15,2,9,0,1,0,0,0,50,18,1
17173,54,1,219276,9,13,2,3,0,1,0,0,0,40,11,1
17174,44,2,150011,9,13,0,9,4,4,1,0,0,40,0,0
17175,20,2,231231,15,10,4,11,1,4,0,0,0,30,0,0
17176,40,2,182217,15,10,2,7,5,4,1,0,0,40,32,0
17177,29,2,277342,15,10,4,13,4,4,0,0,0,40,0,0
17178,22,2,140001,9,13,4,0,1,4,0,0,0,40,0,0
17179,44,2,99651,12,14,2,3,0,4,0,5178,0,40,0,1
17180,45,2,223319,15,10,0,11,3,4,0,0,0,45,0,0
17181,52,2,235307,9,13,2,9,0,4,0,0,0,40,0,1
17182,57,2,206343,11,9,5,6,1,4,0,2174,0,40,1,0
17183,51,1,156003,11,9,0,10,1,4,0,0,0,40,0,0
17184,23,2,529223,9,13,4,11,3,2,0,0,0,10,0,0
17185,22,2,202871,8,11,2,7,0,4,0,0,0,44,0,0
17186,37,2,58337,15,10,0,3,1,4,1,0,0,40,0,1
17187,58,0,298643,11,9,0,0,4,2,1,0,0,40,0,0
17188,61,2,191188,0,6,6,4,4,4,0,0,0,20,0,0
17189,30,2,96287,12,14,4,9,1,4,1,0,0,45,0,0
17190,23,2,104443,15,10,4,0,3,4,1,0,0,40,0,0
17191,30,2,323054,0,6,0,7,1,0,0,0,0,40,0,0
17192,18,2,95917,11,9,4,7,3,4,0,0,0,25,8,0
17194,23,2,49296,11,9,4,5,2,2,0,0,0,40,0,0
17195,23,2,50953,15,10,4,8,3,4,1,0,0,10,0,0
17196,57,2,124507,9,13,2,11,0,4,0,0,0,55,0,1
17197,58,2,239523,11,9,2,3,0,4,0,0,0,45,0,1
17198,59,4,309124,11,9,2,13,0,4,0,0,0,40,0,1
17199,27,2,240172,9,13,3,0,1,4,0,0,0,40,0,0
17200,50,2,105010,9,13,2,4,0,4,0,0,0,45,0,1
